# integral[ exp(-x*t) / t^n, x=1..inf ]
# x                       n=1                       n=2                       n=3
3.131000000000000227e+01  7.821607663937280244e-16  7.592899750032835968e-16  7.376872267190467040e-16
3.132000000000000028e+01  7.741381170198124159e-16  7.515085495764394018e-16  7.301333009514423680e-16
3.133000000000000185e+01  7.661978299594293789e-16  7.438069381228200915e-16  7.226567896818867899e-16
3.133999999999999986e+01  7.583390588617537675e-16  7.361843212583425732e-16  7.152568988746248146e-16
3.135000000000000142e+01  7.505609660817296934e-16  7.286398880188172154e-16  7.079328426455622204e-16
3.135999999999999943e+01  7.428627225904415305e-16  7.211728357733604041e-16  7.006838431785183716e-16
3.137000000000000099e+01  7.352435078863746558e-16  7.137823701386557162e-16  6.935091306423005686e-16
3.137999999999999901e+01  7.277025099076292329e-16  7.064677048941431878e-16  6.864079431086755301e-16
3.139000000000000057e+01  7.202389249450008553e-16  6.992280618980350129e-16  6.793795264711447242e-16
3.140000000000000213e+01  7.128519575559873118e-16  6.920626710042381361e-16  6.724231343645843898e-16
3.141000000000000014e+01  7.055408204796695089e-16  6.849707699801056428e-16  6.655380280856980852e-16
3.142000000000000171e+01  6.983047345524574779e-16  6.779516044250378504e-16  6.587234765142805795e-16
3.142999999999999972e+01  6.911429286247378521e-16  6.710044276899403006e-16  6.519787560353163590e-16
3.144000000000000128e+01  6.840546394783377171e-16  6.641285007974782048e-16  6.453031504618500344e-16
3.144999999999999929e+01  6.770391117448842124e-16  6.573230923631938044e-16  6.386959509586752891e-16
3.146000000000000085e+01  6.700955978249607840e-16  6.505874785173898148e-16  6.321564559667846845e-16
3.147000000000000242e+01  6.632233578081401571e-16  6.439209428278609923e-16  6.256839711286226242e-16
3.148000000000000043e+01  6.564216593938082407e-16  6.373227762233895162e-16  6.192778092140867493e-16
3.149000000000000199e+01  6.496897778128133776e-16  6.307922769180354438e-16  6.129372900472924591e-16
3.150000000000000000e+01  6.430269957499399548e-16  6.243287503362259861e-16  6.066617404341076548e-16
3.151000000000000156e+01  6.364326032671508560e-16  6.179315090385812830e-16  6.004504940904054462e-16
3.151999999999999957e+01  6.299058977276547686e-16  6.115998726485415635e-16  5.943028915710876733e-16
3.153000000000000114e+01  6.234461837207196531e-16  6.053331677797146338e-16  5.882182801997995693e-16
3.153999999999999915e+01  6.170527729873003176e-16  5.991307279640024645e-16  5.821960139994106043e-16
3.155000000000000071e+01  6.107249843463941108e-16  5.929918935804389356e-16  5.762354536231655649e-16
3.156000000000000227e+01  6.044621436221887299e-16  5.869160117847876496e-16  5.703359662865855455e-16
3.157000000000000028e+01  5.982635835719394290e-16  5.809024364398447881e-16  5.644969257000388786e-16
3.158000000000000185e+01  5.921286438145913070e-16  5.749505280464604246e-16  5.587177120020140534e-16
3.158999999999999986e+01  5.860566707601551538e-16  5.690596536752902226e-16  5.529977116930916636e-16
3.160000000000000142e+01  5.800470175397839052e-16  5.632291868992164834e-16  5.473363175705726876e-16
3.160999999999999943e+01  5.740990439365971339e-16  5.574585077265022424e-16  5.417329286638040229e-16
3.162000000000000099e+01  5.682121163171921457e-16  5.517470025345959777e-16  5.361869501701409271e-16
3.162999999999999901e+01  5.623856075638875329e-16  5.460940640046544794e-16  5.306977933915988248e-16
3.164000000000000057e+01  5.566188970076381475e-16  5.404990910567042022e-16  5.252648756721277234e-16
3.165000000000000213e+01  5.509113703616653735e-16  5.349614887855008585e-16  5.198876203355527222e-16
3.166000000000000014e+01  5.452624196557579307e-16  5.294806683970322295e-16  5.145654566241467947e-16
3.167000000000000171e+01  5.396714431712443946e-16  5.240560471456687292e-16  5.092978196378206569e-16
3.167999999999999972e+01  5.341378453766581377e-16  5.186870482719878533e-16  5.040841502739665023e-16
3.169000000000000128e+01  5.286610368640357272e-16  5.133731009412025991e-16  4.989238951678899320e-16
3.169999999999999929e+01  5.232404342859027155e-16  5.081136401822588401e-16  4.938165066338814530e-16
3.171000000000000085e+01  5.178754602928762221e-16  5.029081068275275015e-16  4.887614426068688750e-16
3.172000000000000242e+01  5.125655434719429769e-16  4.977559474531454748e-16  4.837581665846931033e-16
3.173000000000000043e+01  5.073101182853485340e-16  4.926566143199540952e-16  4.788061475709608858e-16
3.174000000000000199e+01  5.021086250101236879e-16  4.876095653150404068e-16  4.739048600184852612e-16
3.175000000000000000e+01  4.969605096782450348e-16  4.826142638939065586e-16  4.690537837733263296e-16
3.176000000000000156e+01  4.918652240173915189e-16  4.776701790231984041e-16  4.642524040193786061e-16
3.176999999999999957e+01  4.868222253923333487e-16  4.727767851240595692e-16  4.595002112235574154e-16
3.178000000000000114e+01  4.818309767469023046e-16  4.679335620160336793e-16  4.547967010815209223e-16
3.178999999999999915e+01  4.768909465465856402e-16  4.631399948615785463e-16  4.501413744639792728e-16
3.180000000000000071e+01  4.720016087216824418e-16  4.583955741111186533e-16  4.455337373635245799e-16
3.181000000000000227e+01  4.671624426110730317e-16  4.536997954486904690e-16  4.409733008420373701e-16
3.182000000000000028e+01  4.623729329065514206e-16  4.490521597381323721e-16  4.364595809786142203e-16
3.183000000000000185e+01  4.576325695977289937e-16  4.444521729698233264e-16  4.319920988180315237e-16
3.183999999999999986e+01  4.529408479175250115e-16  4.398993462079925931e-16  4.275703803197542608e-16
3.185000000000000142e+01  4.482972682881910700e-16  4.353931955385409209e-16  4.231939563074491478e-16
3.185999999999999943e+01  4.437013362679208467e-16  4.309332420174298632e-16  4.188623624190357885e-16
3.187000000000000099e+01  4.391525624979825166e-16  4.265190116195736990e-16  4.145751390572307161e-16
3.187999999999999901e+01  4.346504626504206759e-16  4.221500351882824219e-16  4.103318313406245078e-16
3.189000000000000057e+01  4.301945573762731455e-16  4.178258483852015644e-16  4.061319890552345332e-16
3.190000000000000213e+01  4.257843722543442176e-16  4.135459916407898760e-16  4.019751666065814080e-16
3.191000000000000014e+01  4.214194377404898234e-16  4.093100101052907314e-16  3.978609229722416233e-16
3.192000000000000171e+01  4.170992891174256170e-16  4.051174536002087038e-16  3.937888216548879383e-16
3.192999999999999972e+01  4.128234664450676392e-16  4.009678765702988497e-16  3.897584306358287265e-16
3.194000000000000128e+01  4.085915145113597573e-16  3.968608380360318241e-16  3.857693223289999318e-16
3.194999999999999929e+01  4.044029827836353127e-16  3.927959015465663815e-16  3.818210735354567180e-16
3.196000000000000085e+01  4.002574253604529709e-16  3.887726351331868116e-16  3.779132653983080149e-16
3.197000000000000242e+01  3.961544009239523834e-16  3.847906112632381463e-16  3.740454833581349807e-16
3.198000000000000043e+01  3.920934726926836081e-16  3.808494067945228009e-16  3.702173171088554672e-16
3.199000000000000199e+01  3.880742083749279420e-16  3.769486029301665388e-16  3.664283605540413400e-16
3.200000000000000000e+01  3.840961801225067134e-16  3.730877851739618930e-16  3.626782117636980717e-16
3.200999999999999801e+01  3.801589644850515568e-16  3.692665432861515767e-16  3.589664729314702208e-16
3.202000000000000313e+01  3.762621423647566837e-16  3.654844712396809680e-16  3.552927503322993720e-16
3.203000000000000114e+01  3.724052989716019533e-16  3.617411671769051286e-16  3.516566542805219650e-16
3.203999999999999915e+01  3.685880237790155867e-16  3.580362333667175164e-16  3.480577990883745208e-16
3.204999999999999716e+01  3.648099104800159168e-16  3.543692761621451129e-16  3.444958030249525611e-16
3.206000000000000227e+01  3.610705569437926806e-16  3.507399059583660838e-16  3.409702882755723897e-16
3.207000000000000028e+01  3.573695651727489089e-16  3.471477371511720617e-16  3.374808809015688180e-16
3.207999999999999829e+01  3.537065412599596295e-16  3.435923880958347690e-16  3.340272108004797770e-16
3.209000000000000341e+01  3.500810953470936322e-16  3.400734810664172627e-16  3.306089116666622892e-16
3.210000000000000142e+01  3.464928415827664943e-16  3.365906422155041138e-16  3.272256209523149497e-16
3.210999999999999943e+01  3.429413980812999674e-16  3.331435015343233049e-16  3.238769798288764473e-16
3.211999999999999744e+01  3.394263868819338261e-16  3.297316928133039740e-16  3.205626331488470637e-16
3.213000000000000256e+01  3.359474339084382603e-16  3.263548536030243977e-16  3.172822294079870997e-16
3.214000000000000057e+01  3.325041689291625074e-16  3.230126251755760494e-16  3.140354207079186559e-16
3.214999999999999858e+01  3.290962255174649982e-16  3.197046524863022674e-16  3.108218627190879725e-16
3.216000000000000369e+01  3.257232410125770300e-16  3.164305841359505330e-16  3.076412146441293482e-16
3.217000000000000171e+01  3.223848564808686614e-16  3.131900723332156785e-16  3.044931391816059868e-16
3.217999999999999972e+01  3.190807166774888711e-16  3.099827728576458231e-16  3.013773024901020349e-16
3.218999999999999773e+01  3.158104700084298784e-16  3.068083450229542273e-16  2.982933741527068316e-16
3.220000000000000284e+01  3.125737684929622767e-16  3.036664516406947131e-16  2.952410271418517292e-16
3.221000000000000085e+01  3.093702677264757903e-16  3.005567589843240703e-16  2.922199377845196015e-16
3.221999999999999886e+01  3.061996268436775322e-16  2.974789367536098849e-16  2.892297857277910483e-16
3.223000000000000398e+01  3.030615084821886376e-16  2.944326580394303333e-16  2.862702539047641746e-16
3.224000000000000199e+01  2.999555787465179228e-16  2.914175992889272866e-16  2.833410285008249191e-16
3.225000000000000000e+01  2.968815071723858974e-16  2.884334402710067120e-16  2.804417989202434792e-16
3.225999999999999801e+01  2.938389666914372904e-16  2.854798640422102324e-16  2.775722577531371616e-16
3.227000000000000313e+01  2.908276335963047178e-16  2.825565569129272282e-16  2.747321007427578483e-16
3.228000000000000114e+01  2.878471875060445944e-16  2.796632084139661164e-16  2.719210267531306551e-16
3.228999999999999915e+01  2.848973113319085576e-16  2.767995112634492112e-16  2.691387377370019700e-16
3.229999999999999716e+01  2.819776912434866420e-16  2.739651613340683408e-16  2.663849387041393740e-16
3.231000000000000227e+01  2.790880166351884317e-16  2.711598576206659670e-16  2.636593376899432104e-16
3.232000000000000028e+01  2.762279800930811719e-16  2.683833022081605448e-16  2.609616457243952946e-16
3.232999999999999829e+01  2.733972773620475670e-16  2.656352002397825945e-16  2.582915768013037410e-16
3.234000000000000341e+01  2.705956073133024108e-16  2.629152598856551601e-16  2.556488478478841914e-16
3.235000000000000142e+01  2.678226719122412295e-16  2.602231923116971597e-16  2.530331786946518043e-16
3.235999999999999943e+01  2.650781761866043699e-16  2.575587116488299038e-16  2.504442920456069966e-16
3.236999999999999744e+01  2.623618281949867077e-16  2.549215349625193730e-16  2.478819134487439277e-16
3.238000000000000256e+01  2.596733389956599904e-16  2.523113822226182627e-16  2.453457712668538704e-16
3.239000000000000057e+01  2.570124226157300530e-16  2.497279762735335320e-16  2.428355966486374693e-16
3.239999999999999858e+01  2.543787960205893620e-16  2.471710428046785335e-16  2.403511235000963057e-16
3.241000000000000369e+01  2.517721790837035941e-16  2.446403103212467031e-16  2.378920884562345342e-16
3.242000000000000171e+01  2.491922945567067075e-16  2.421355101152871856e-16  2.354582308530521513e-16
3.242999999999999972e+01  2.466388680397904074e-16  2.396563762370597672e-16  2.330492926998074623e-16
3.243999999999999773e+01  2.441116279524150221e-16  2.372026454667037744e-16  2.306650186515859227e-16
3.245000000000000284e+01  2.416103055043097933e-16  2.347740572861868700e-16  2.283051559821370935e-16
3.246000000000000085e+01  2.391346346667848640e-16  2.323703538515522363e-16  2.259694545570024888e-16
3.246999999999999886e+01  2.366843521443200591e-16  2.299912799654356968e-16  2.236576668069029093e-16
3.248000000000000398e+01  2.342591973464611728e-16  2.276365830498803368e-16  2.213695477014125269e-16
3.249000000000000199e+01  2.318589123600069524e-16  2.253060131194288521e-16  2.191048547229059156e-16
3.250000000000000000e+01  2.294832419214650824e-16  2.229993227544795254e-16  2.168633478407553719e-16
3.250999999999999801e+01  2.271319333898107963e-16  2.207162670749324545e-16  2.146447894858117583e-16
3.252000000000000313e+01  2.248047367195143417e-16  2.184566037140967206e-16  2.124489445251365732e-16
3.253000000000000114e+01  2.225014044338568728e-16  2.162200927928752352e-16  2.102755802370041567e-16
3.253999999999999915e+01  2.202216915985042015e-16  2.140064968941991145e-16  2.081244662861424040e-16
3.254999999999999716e+01  2.179653557953688775e-16  2.118155810377420495e-16  2.059953746992480264e-16
3.256000000000000227e+01  2.157321570967320994e-16  2.096471126548832413e-16  2.038880798407400238e-16
3.257000000000000028e+01  2.135218580396410122e-16  2.075008615639393872e-16  2.018023583887725695e-16
3.257999999999999829e+01  2.113342236005539286e-16  2.053765999456329560e-16  1.997379893114798940e-16
3.259000000000000341e+01  2.091690211702609374e-16  2.032741023188303510e-16  1.976947538434780163e-16
3.260000000000000142e+01  2.070260205290627157e-16  2.011931455165262238e-16  1.956724354626087058e-16
3.260999999999999943e+01  2.049049938221896472e-16  1.991335086620623250e-16  1.936708198669073814e-16
3.261999999999999744e+01  2.028057155354914471e-16  1.970949731456066549e-16  1.916896949518242108e-16
3.263000000000000256e+01  2.007279624713663773e-16  1.950773226008645645e-16  1.897288507876689990e-16
3.264000000000000057e+01  1.986715137249476319e-16  1.930803428820383956e-16  1.877880795972973953e-16
3.264999999999999858e+01  1.966361506605196004e-16  1.911038220410094087e-16  1.858671757340113244e-16
3.266000000000000369e+01  1.946216568881914727e-16  1.891475503047674367e-16  1.839659356596997249e-16
3.267000000000000171e+01  1.926278182408088580e-16  1.872113200530728341e-16  1.820841579232035954e-16
3.267999999999999972e+01  1.906544227510915608e-16  1.852949257963348940e-16  1.802216431388901127e-16
3.268999999999999773e+01  1.887012606290211784e-16  1.833981641537324218e-16  1.783781939654624234e-16
3.270000000000000284e+01  1.867681242394515277e-16  1.815208338315493461e-16  1.765536150849764609e-16
3.271000000000000085e+01  1.848548080799590333e-16  1.796627356017437594e-16  1.747477131820834022e-16
3.271999999999999886e+01  1.829611087589066996e-16  1.778236722807215695e-16  1.729602969234713364e-16
3.273000000000000398e+01  1.810868249737470590e-16  1.760034487083417304e-16  1.711911769375288251e-16
3.274000000000000199e+01  1.792317574895468136e-16  1.742018717271368328e-16  1.694401657942200496e-16
3.275000000000000000e+01  1.773957091177221535e-16  1.724187501617353467e-16  1.677070779851521204e-16
3.275999999999999801e+01  1.755784846950048894e-16  1.706538947985087886e-16  1.659917299038613691e-16
3.277000000000000313e+01  1.737798910626183494e-16  1.689071183654206388e-16  1.642939398262944398e-16
