  CHEM COMPR PHOTO ENTHALPIC PHOTOAV CR DUST XRAY VISC CUSTOM ZCIE                      
  0.35478113E-004  0.43779992E-005  0.10000000E+003  0.92047132E-028  0.00000000E+000  0.11665144E-019  0.00000000E+000  0.23762179E-024  0.12320098E-025  0.38142471E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.38830788E-004  0.47917192E-005  0.10000000E+003  0.92162021E-028  0.00000000E+000  0.11642547E-019  0.00000000E+000  0.23794729E-024  0.12321790E-025  0.38142337E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.42500290E-004  0.52445357E-005  0.10000000E+003  0.92287239E-028  0.00000000E+000  0.11617870E-019  0.00000000E+000  0.23829893E-024  0.12323643E-025  0.38142136E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.46516559E-004  0.57401433E-005  0.10000000E+003  0.92423102E-028  0.00000000E+000  0.11590919E-019  0.00000000E+000  0.23867591E-024  0.12325684E-025  0.38141932E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.50912364E-004  0.62825857E-005  0.10000000E+003  0.92572814E-028  0.00000000E+000  0.11561455E-019  0.00000000E+000  0.23909882E-024  0.12327855E-025  0.38141754E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.55723572E-004  0.68762888E-005  0.10000000E+003  0.92735462E-028  0.00000000E+000  0.11529318E-019  0.00000000E+000  0.23955092E-024  0.12330252E-025  0.38141500E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.60989439E-004  0.75260967E-005  0.10000000E+003  0.92914543E-028  0.00000000E+000  0.11494191E-019  0.00000000E+000  0.24005813E-024  0.12332794E-025  0.38141297E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.66752928E-004  0.82373113E-005  0.10000000E+003  0.93110622E-028  0.00000000E+000  0.11455847E-019  0.00000000E+000  0.24061518E-024  0.12335519E-025  0.38140965E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.73061067E-004  0.90157356E-005  0.10000000E+003  0.93324189E-028  0.00000000E+000  0.11414027E-019  0.00000000E+000  0.24121792E-024  0.12338506E-025  0.38140722E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.79965323E-004  0.98677208E-005  0.10000000E+003  0.93556272E-028  0.00000000E+000  0.11368421E-019  0.00000000E+000  0.24186608E-024  0.12341763E-025  0.38140386E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.87522030E-004  0.10800218E-004  0.10000000E+003  0.93811626E-028  0.00000000E+000  0.11318646E-019  0.00000000E+000  0.24259119E-024  0.12345191E-025  0.38139996E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.95792844E-004  0.11820837E-004  0.10000000E+003  0.94090698E-028  0.00000000E+000  0.11264391E-019  0.00000000E+000  0.24338496E-024  0.12348873E-025  0.38139601E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.10484525E-003  0.12937904E-004  0.10000000E+003  0.94396176E-028  0.00000000E+000  0.11205272E-019  0.00000000E+000  0.24425728E-024  0.12352810E-025  0.38139190E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
